county_fips,County,population,num_uninsured,num_insured,pct_uninsured,pct_uninsured_moe,year
00065,Riverside,193622,34051,159571,17.6,2.0,2021
00065,Riverside,684667,71038,613629,10.4,0.9,2021
00065,Riverside,291588,48231,243357,16.5,1.3,2021
00065,Riverside,388563,70666,317897,18.2,1.4,2021
00065,Riverside,96975,22435,74540,23.1,2.7,2021
00065,Riverside,225533,47814,177719,21.2,1.9,2021
00065,Riverside,627886,22031,605855,3.5,0.6,2021
00065,Riverside,166335,37267,129068,22.4,2.3,2021
00065,Riverside,581803,84608,497195,14.5,0.9,2021
00065,Riverside,799066,128931,670135,16.1,1.0,2021
00065,Riverside,217263,44323,172940,20.4,1.8,2021
00065,Riverside,478117,89603,388514,18.7,1.3,2021
00065,Riverside,359957,71318,288639,19.8,1.5,2021
00065,Riverside,1376803,160955,1215848,11.7,0.7,2021
00065,Riverside,299151,12150,287001,4.1,0.6,2021
00065,Riverside,449527,18262,431265,4.1,0.7,2021
00065,Riverside,150376,6112,144264,4.1,1.0,2021
00065,Riverside,301352,12310,289042,4.1,0.8,2021
00065,Riverside,692136,89917,602219,13.0,1.0,2021
00065,Riverside,372956,37921,335035,10.2,1.1,2021
00065,Riverside,311928,38653,273275,12.4,1.1,2021
00065,Riverside,196975,34996,161979,17.8,1.9,2021
00065,Riverside,392115,75339,316776,19.2,1.4,2021
00065,Riverside,1470908,170646,1300262,11.6,0.6,2021
00065,Riverside,447685,43592,404093,9.7,0.8,2021
00065,Riverside,648755,69151,579604,10.7,0.9,2021
00065,Riverside,201070,25559,175511,12.7,1.6,2021
00065,Riverside,413136,49165,363971,11.9,1.2,2021
00065,Riverside,320638,39945,280693,12.5,1.3,2021
00065,Riverside,1020044,84343,935701,8.3,0.7,2021
00065,Riverside,144531,22987,121544,15.9,1.7,2021
00065,Riverside,520669,94938,425731,18.2,1.2,2021
00065,Riverside,642008,83869,558139,13.1,0.9,2021
00065,Riverside,393221,56682,336539,14.4,1.2,2021
00065,Riverside,298050,44273,253777,14.9,1.4,2021
00065,Riverside,1046110,105800,940310,10.1,0.7,2021
00065,Riverside,911305,100924,810381,11.1,0.6,2021
00065,Riverside,1290763,153020,1137743,11.9,0.7,2021
00065,Riverside,379458,52096,327362,13.7,1.1,2021
00065,Riverside,806357,105847,700510,13.1,0.9,2021
00065,Riverside,618688,84218,534470,13.6,1.0,2021
00065,Riverside,2066154,190143,1876011,9.2,0.5,2021
00065,Riverside,178388,26537,151851,14.9,1.7,2021
00065,Riverside,236323,46594,189729,19.7,1.7,2021
00065,Riverside,463620,57332,406288,12.4,0.9,2021
00065,Riverside,628068,90296,537772,14.4,0.8,2021
00065,Riverside,864391,136890,727501,15.8,0.9,2021
00065,Riverside,52444,12009,40435,22.9,3.5,2021
00065,Riverside,116183,24456,91727,21.0,2.6,2021
00065,Riverside,87290,19361,67929,22.2,2.9,2021
00065,Riverside,371331,43158,328173,11.6,1.2,2021
00065,Riverside,291391,42135,249256,14.5,1.1,2021
00065,Riverside,112891,23947,88944,21.2,2.4,2021
00065,Riverside,243305,47036,196269,19.3,1.7,2021
00065,Riverside,184904,37774,147130,20.4,2.0,2021
00065,Riverside,744287,81079,663208,10.9,0.8,2021
00065,Riverside,404282,66082,338200,16.3,1.3,2021
00065,Riverside,130565,22962,107603,17.6,2.2,2021
00065,Riverside,442493,61615,380878,13.9,1.2,2021
00065,Riverside,182149,39562,142587,21.7,2.1,2021
00065,Riverside,246860,50872,195988,20.6,1.8,2021
00065,Riverside,105758,23632,82126,22.3,2.5,2021
00065,Riverside,421898,75275,346623,17.8,1.3,2021
00065,Riverside,740632,95551,645081,12.9,0.9,2021
00065,Riverside,730276,75095,655181,10.3,0.9,2021
00065,Riverside,209966,35777,174189,17.0,1.9,2021
00065,Riverside,273809,44066,229743,16.1,1.6,2021
00065,Riverside,316140,51643,264497,16.3,1.2,2021
00067,Sacramento,38292,4019,34273,10.5,2.7,2021
00067,Sacramento,72856,5208,67648,7.1,1.7,2021
00067,Sacramento,23302,1952,21350,8.4,2.8,2021
00067,Sacramento,44442,3575,40867,8.0,2.2,2021
00067,Sacramento,35030,2881,32149,8.2,2.5,2021
00067,Sacramento,149765,6664,143101,4.4,1.0,2021
00067,Sacramento,44176,4132,40044,9.4,2.0,2021
00067,Sacramento,63559,6140,57419,9.7,2.1,2021
00067,Sacramento,19383,2008,17375,10.4,3.2,2021
00067,Sacramento,29461,3097,26364,10.5,2.9,2021
00067,Sacramento,49554,3256,46298,6.6,1.5,2021
00067,Sacramento,93730,7388,86342,7.9,1.2,2021
00067,Sacramento,136415,11348,125067,8.3,1.3,2021
00067,Sacramento,42685,3960,38725,9.3,2.1,2021
00067,Sacramento,82734,7594,75140,9.2,1.7,2021
00067,Sacramento,64491,5978,58513,9.3,1.9,2021
00067,Sacramento,289423,14730,274693,5.1,0.8,2021
00067,Sacramento,86348,6616,79732,7.7,1.2,2021
00067,Sacramento,127631,11276,116355,8.8,1.5,2021
00067,Sacramento,41283,4660,36623,11.3,2.6,2021
00067,Sacramento,78871,8164,70707,10.4,2.0,2021
00067,Sacramento,139658,8066,131592,5.8,1.2,2021
00067,Sacramento,384569,9925,374644,2.6,0.5,2021
00067,Sacramento,61638,6676,54962,10.8,2.3,2021
00067,Sacramento,179160,5931,173229,3.3,0.8,2021
00067,Sacramento,177100,13669,163431,7.7,1.0,2021
00067,Sacramento,264318,23085,241233,8.7,1.1,2021
00067,Sacramento,87218,9416,77802,10.8,1.9,2021
00067,Sacramento,166051,16695,149356,10.1,1.5,2021
00067,Sacramento,130013,13591,116422,10.5,1.7,2021
00067,Sacramento,473970,28061,445909,5.9,0.7,2021
00067,Sacramento,170680,20961,149719,12.3,1.3,2021
00067,Sacramento,240816,31802,209014,13.2,1.4,2021
00067,Sacramento,70136,10841,59295,15.5,2.5,2021
00067,Sacramento,145552,21889,123663,15.0,1.9,2021
00067,Sacramento,110191,17026,93165,15.5,2.1,2021
00067,Sacramento,456451,40252,416199,8.8,0.9,2021
00067,Sacramento,347780,34630,313150,10.0,0.8,2021
00067,Sacramento,505134,54887,450247,10.9,0.9,2021
00067,Sacramento,157354,20257,137097,12.9,1.5,2021
00067,Sacramento,311603,38584,273019,12.4,1.2,2021
00067,Sacramento,240204,30617,209587,12.7,1.3,2021
00067,Sacramento,930421,68313,862108,7.3,0.6,2021
00067,Sacramento,162608,4768,157840,2.9,0.5,2021
00067,Sacramento,259034,8182,250852,3.2,0.6,2021
00067,Sacramento,96426,3414,93012,3.5,1.0,2021
00067,Sacramento,143576,4939,138637,3.4,0.9,2021
00067,Sacramento,253438,13881,239557,5.5,0.9,2021
00067,Sacramento,80552,8542,72010,10.6,1.6,2021
00067,Sacramento,115264,13147,102117,11.4,1.7,2021
00067,Sacramento,336616,40887,295729,12.1,1.1,2021
00067,Sacramento,260234,32451,227783,12.5,1.3,2021
00067,Sacramento,982458,72129,910329,7.3,0.5,2021
00067,Sacramento,262346,16427,245919,6.3,0.7,2021
00067,Sacramento,400400,27777,372623,6.9,0.8,2021
00067,Sacramento,138054,11350,126704,8.2,1.3,2021
00067,Sacramento,260831,20110,240721,7.7,1.0,2021
00067,Sacramento,205581,16399,189182,8.0,1.1,2021
00067,Sacramento,262385,24364,238021,9.3,0.9,2021
00067,Sacramento,170878,21464,149414,12.6,1.4,2021
00067,Sacramento,387160,37528,349632,9.7,0.9,2021
00067,Sacramento,246456,26040,220416,10.6,1.2,2021
00067,Sacramento,191426,20442,170984,10.7,1.3,2021
00067,Sacramento,670999,47139,623860,7.0,0.6,2021
00067,Sacramento,524731,40791,483940,7.8,0.6,2021
00067,Sacramento,787560,65305,722255,8.3,0.6,2021
00067,Sacramento,262829,24514,238315,9.3,1.0,2021
00067,Sacramento,507287,46150,461137,9.1,0.8,2021
00067,Sacramento,397007,36841,360166,9.3,0.9,2021
00067,Sacramento,1349007,80928,1268079,6.0,0.4,2021
00067,Sacramento,124775,13164,111611,10.6,1.5,2021
00067,Sacramento,541028,58083,482945,10.7,0.9,2021
00067,Sacramento,678008,33789,644219,5.0,0.5,2021
00067,Sacramento,483124,42409,440715,8.8,0.9,2021
00067,Sacramento,370150,36619,333531,9.9,0.8,2021
00067,Sacramento,69947,9101,60846,13.0,2.3,2021
00067,Sacramento,53247,7069,46178,13.3,2.5,2021
00067,Sacramento,239313,16516,222797,6.9,1.0,2021
00067,Sacramento,166900,15158,151742,9.1,1.0,2021
00067,Sacramento,242895,24423,218472,10.1,1.1,2021
00067,Sacramento,75995,9265,66730,12.2,1.9,2021
00067,Sacramento,148818,17265,131553,11.6,1.5,2021
00067,Sacramento,114885,13745,101140,12.0,1.7,2021
00067,Sacramento,492751,30397,462354,6.2,0.7,2021
00067,Sacramento,187504,14491,173013,7.7,0.9,2021
00067,Sacramento,34712,4605,30107,13.3,2.8,2021
00067,Sacramento,94303,9986,84317,10.6,1.8,2021
00067,Sacramento,178453,17713,160740,9.9,1.4,2021
00067,Sacramento,140186,14417,125769,10.3,1.6,2021
00067,Sacramento,499334,29720,469614,6.0,0.7,2021
00067,Sacramento,182646,22128,160518,12.1,1.2,2021
00067,Sacramento,259221,33606,225615,13.0,1.3,2021
00067,Sacramento,76575,11478,65097,15.0,2.3,2021
00067,Sacramento,158163,23174,134989,14.7,1.8,2021
00067,Sacramento,120048,18034,102014,15.0,2.0,2021
00067,Sacramento,281807,24477,257330,8.7,1.1,2021
00069,San Benito,1900,161,1739,8.5,2.8,2021
00069,San Benito,540,67,473,12.4,5.6,2021
00069,San Benito,2276,243,2033,10.7,3.6,2021
00069,San Benito,1736,176,1560,10.1,3.3,2021
00069,San Benito,2600,239,2361,9.2,3.3,2021
00069,San Benito,1054,117,937,11.1,4.9,2021
00069,San Benito,1427,156,1271,10.9,4.5,2021
00069,San Benito,700,78,622,11.1,5.3,2021
00069,San Benito,1241,154,1087,12.4,4.8,2021
00069,San Benito,6078,327,5751,5.4,1.8,2021
00069,San Benito,913,114,799,12.5,5.2,2021
00069,San Benito,2668,310,2358,11.6,3.2,2021
00069,San Benito,3636,337,3299,9.3,2.2,2021
00069,San Benito,4876,482,4394,9.9,2.4,2021
00069,San Benito,1240,145,1095,11.7,3.8,2021
00069,San Benito,1967,231,1736,11.7,3.6,2021
00069,San Benito,12121,680,11441,5.6,1.3,2021
00069,San Benito,3397,363,3034,10.7,2.5,2021
00069,San Benito,4637,563,4074,12.1,3.0,2021
00069,San Benito,1240,200,1040,16.1,5.0,2021
00069,San Benito,2618,396,2222,15.1,4.1,2021
00069,San Benito,6043,353,5690,5.8,1.9,2021
00069,San Benito,17784,778,17006,4.4,1.1,2021
00069,San Benito,7100,731,6369,10.3,2.0,2021
00069,San Benito,7072,470,6602,6.6,1.9,2021
00069,San Benito,1922,303,1619,15.8,4.6,2021
00069,San Benito,9782,1133,8649,11.6,2.4,2021
00069,San Benito,2682,402,2280,15.0,4.0,2021
00069,San Benito,5725,802,4923,14.0,3.3,2021
00069,San Benito,4268,622,3646,14.6,3.6,2021
00069,San Benito,18653,1420,17233,7.6,1.5,2021
00069,San Benito,7254,1130,6124,15.6,2.9,2021
00069,San Benito,9187,1551,7636,16.9,3.2,2021
00069,San Benito,1933,421,1512,21.8,5.2,2021
00069,San Benito,4850,1012,3838,20.9,4.4,2021
00069,San Benito,3479,752,2727,21.6,4.8,2021
00069,San Benito,19568,2058,17510,10.5,2.0,2021
00069,San Benito,14354,1861,12493,13.0,1.8,2021
00069,San Benito,18969,2684,16285,14.1,2.0,2021
00069,San Benito,4615,823,3792,17.8,3.2,2021
00069,San Benito,10575,1814,8761,17.2,2.7,2021
00069,San Benito,7747,1374,6373,17.7,3.0,2021
00069,San Benito,38221,3478,34743,9.1,1.3,2021
00069,San Benito,8073,386,7687,4.8,1.2,2021
00069,San Benito,11356,637,10719,5.6,1.5,2021
00069,San Benito,3283,251,3032,7.6,2.5,2021
00069,San Benito,5355,378,4977,7.1,2.2,2021
00069,San Benito,10247,723,9524,7.1,1.7,2021
00069,San Benito,3293,451,2842,13.7,3.0,2021
00069,San Benito,4274,643,3631,15.0,3.4,2021
00069,San Benito,11580,1976,9604,17.1,2.5,2021
00069,San Benito,8546,1504,7042,17.6,2.7,2021
00069,San Benito,40813,3761,37052,9.2,1.2,2021
00069,San Benito,11331,961,10370,8.5,1.4,2021
00069,San Benito,15776,1515,14261,9.6,1.7,2021
00069,San Benito,4445,554,3891,12.5,2.8,2021
00069,San Benito,9490,1085,8405,11.4,2.2,2021
00069,San Benito,7094,849,6245,12.0,2.5,2021
00069,San Benito,28314,1894,26420,6.7,1.1,2021
00069,San Benito,5144,909,4235,17.7,2.9,2021
00069,San Benito,11811,1393,10418,11.8,1.9,2021
00069,San Benito,3824,582,3242,15.2,3.2,2021
00069,San Benito,8855,1319,7536,14.9,2.7,2021
00069,San Benito,6569,999,5570,15.2,2.9,2021
00069,San Benito,29393,2570,26823,8.7,1.4,2021
00069,San Benito,23142,2354,20788,10.2,1.2,2021
00069,San Benito,31411,3490,27921,11.1,1.3,2021
00069,San Benito,8269,1136,7133,13.7,2.1,2021
00069,San Benito,18345,2404,15941,13.1,1.7,2021
00069,San Benito,13663,1848,11815,13.5,1.9,2021
00069,San Benito,15635,1975,13660,12.6,2.0,2021
00069,San Benito,20618,2916,17702,14.1,1.9,2021
00069,San Benito,57707,4464,53243,7.7,0.9,2021
00069,San Benito,20965,2226,18739,10.6,1.9,2021
00069,San Benito,981,192,789,19.6,5.8,2021
00069,San Benito,2311,432,1879,18.7,4.7,2021
00069,San Benito,1680,325,1355,19.3,5.3,2021
00069,San Benito,10556,868,9688,8.2,1.9,2021
00069,San Benito,6690,814,5876,12.2,2.0,2021
00069,San Benito,8911,1206,7705,13.5,2.3,2021
00069,San Benito,15474,2007,13467,13.0,1.7,2021
00069,San Benito,4929,828,4101,16.8,3.1,2021
00069,San Benito,3602,628,2974,17.4,3.5,2021
00069,San Benito,20803,1591,19212,7.6,1.3,2021
00069,San Benito,2221,392,1829,17.6,3.8,2021
00069,San Benito,10541,1227,9314,11.6,2.3,2021
00069,San Benito,7592,787,6805,10.4,1.9,2021
00069,San Benito,5378,1107,4271,20.6,4.0,2021
00069,San Benito,2195,469,1726,21.4,4.7,2021
00069,San Benito,10077,1689,8388,16.8,3.0,2021
00069,San Benito,3893,828,3065,21.3,4.4,2021
00069,San Benito,19848,1535,18313,7.7,1.4,2021
00069,San Benito,4653,676,3977,14.5,3.4,2021
00069,San Benito,6202,869,5333,14.0,3.0,2021
00069,San Benito,2949,440,2509,14.9,3.6,2021
00069,San Benito,7882,1220,6662,15.5,2.7,2021
00071,San Bernardino,109931,13404,96527,12.2,2.1,2021
00071,San Bernardino,34729,5057,29672,14.6,3.7,2021
00071,San Bernardino,68760,9463,59297,13.8,2.8,2021
00071,San Bernardino,52154,7439,44715,14.3,3.2,2021
00071,San Bernardino,192145,16540,175605,8.6,1.4,2021
00071,San Bernardino,69423,9820,59603,14.1,2.3,2021
00071,San Bernardino,97667,14715,82952,15.1,2.5,2021
00071,San Bernardino,28244,4895,23349,17.3,4.2,2021
00071,San Bernardino,58085,9764,48321,16.8,3.2,2021
00071,San Bernardino,62511,10651,51860,17.0,3.0,2021
00071,San Bernardino,183867,18751,165116,10.2,1.6,2021
00071,San Bernardino,144625,18167,126458,12.6,1.5,2021
00071,San Bernardino,207598,28119,179479,13.5,1.6,2021
00071,San Bernardino,62973,9952,53021,15.8,2.8,2021
00071,San Bernardino,126845,19227,107618,15.2,2.1,2021
00071,San Bernardino,95605,14878,80727,15.6,2.4,2021
00071,San Bernardino,376012,35291,340721,9.4,1.1,2021
00071,San Bernardino,132449,16558,115891,12.5,1.6,2021
00071,San Bernardino,194960,27209,167751,14.0,1.8,2021
00071,San Bernardino,75202,8347,66855,11.1,1.9,2021
00071,San Bernardino,43451,7439,36012,17.1,3.6,2021
00071,San Bernardino,587511,23161,564350,3.9,0.6,2021
00071,San Bernardino,618293,85743,532550,13.9,1.1,2021
00071,San Bernardino,320811,14036,306775,4.4,0.9,2021
00071,San Bernardino,124540,19846,104694,15.9,2.3,2021
00071,San Bernardino,268809,32504,236305,12.1,1.2,2021
00071,San Bernardino,398461,53754,344707,13.5,1.3,2021
00071,San Bernardino,129652,21250,108402,16.4,2.3,2021
00071,San Bernardino,257808,39181,218627,15.2,1.7,2021
00071,San Bernardino,197217,31158,166059,15.8,1.9,2021
00071,San Bernardino,626389,64472,561917,10.3,0.9,2021
00071,San Bernardino,270958,47182,223776,17.4,1.4,2021
00071,San Bernardino,367902,69800,298102,19.0,1.5,2021
00071,San Bernardino,96944,22618,74326,23.3,2.9,2021
00071,San Bernardino,219705,48385,171320,22.0,2.1,2021
00071,San Bernardino,160409,36626,123783,22.8,2.4,2021
00071,San Bernardino,539767,79686,460081,14.8,0.9,2021
00071,San Bernardino,766363,123554,642809,16.1,1.0,2021
00071,San Bernardino,226596,43868,182728,19.4,1.8,2021
00071,San Bernardino,477513,87566,389947,18.3,1.3,2021
00071,San Bernardino,357626,67784,289842,19.0,1.5,2021
00071,San Bernardino,1244682,150215,1094467,12.1,0.7,2021
00071,San Bernardino,284721,12712,272009,4.5,0.7,2021
00071,San Bernardino,452691,19920,432771,4.4,0.8,2021
00071,San Bernardino,167970,7208,160762,4.3,1.1,2021
00071,San Bernardino,255054,11258,243796,4.4,1.0,2021
00071,San Bernardino,94704,15673,79031,16.5,2.6,2021
00071,San Bernardino,329547,32604,296943,9.9,1.2,2021
00071,San Bernardino,1888872,179481,1709391,9.5,0.5,2021
00071,San Bernardino,247885,46069,201816,18.6,1.7,2021
00071,San Bernardino,522119,92487,429632,17.7,1.2,2021
00071,San Bernardino,391606,71460,320146,18.2,1.4,2021
00071,San Bernardino,1330954,158476,1172478,11.9,0.7,2021
00071,San Bernardino,421703,39814,381889,9.4,0.8,2021
00071,San Bernardino,639713,65172,574541,10.2,0.9,2021
00071,San Bernardino,218010,25358,192652,11.6,1.5,2021
00071,San Bernardino,429740,47324,382416,11.0,1.1,2021
00071,San Bernardino,332947,37611,295336,11.3,1.3,2021
00071,San Bernardino,939187,77731,861456,8.3,0.7,2021
00071,San Bernardino,431791,56162,375629,13.0,1.0,2021
00071,San Bernardino,621326,83486,537840,13.4,1.0,2021
00071,San Bernardino,189535,27324,162211,14.4,1.6,2021
00071,San Bernardino,397063,57938,339125,14.6,1.3,2021
00071,San Bernardino,300849,44119,256730,14.7,1.4,2021
00071,San Bernardino,949685,101750,847935,10.7,0.8,2021
00071,San Bernardino,853494,95976,757518,11.2,0.6,2021
00071,San Bernardino,1261039,148658,1112381,11.8,0.7,2021
00071,San Bernardino,407545,52682,354863,12.9,1.1,2021
00071,San Bernardino,826803,105262,721541,12.7,0.9,2021
00071,San Bernardino,633796,81730,552066,12.9,1.0,2021
00071,San Bernardino,830775,130595,700180,15.7,0.9,2021
00071,San Bernardino,582890,84526,498364,14.5,0.9,2021
00071,San Bernardino,127109,21008,106101,16.5,1.9,2021
00071,San Bernardino,177838,38878,138960,21.9,2.2,2021
00071,San Bernardino,663295,90746,572549,13.7,1.0,2021
00071,San Bernardino,177049,31753,145296,17.9,2.0,2021
00071,San Bernardino,49940,10745,39195,21.5,3.5,2021
00071,San Bernardino,106766,21962,84804,20.6,2.6,2021
00071,San Bernardino,78995,16765,62230,21.2,3.0,2021
00071,San Bernardino,317471,39124,278347,12.3,1.3,2021
00071,San Bernardino,372009,58962,313047,15.8,1.3,2021
00071,San Bernardino,112451,21396,91055,19.0,2.3,2021
00071,San Bernardino,231306,41808,189498,18.1,1.7,2021
00071,San Bernardino,173699,32438,141261,18.7,2.0,2021
00071,San Bernardino,259558,37566,221992,14.5,1.2,2021
00071,San Bernardino,289163,34382,254781,11.9,1.1,2021
00071,San Bernardino,429513,56535,372978,13.2,1.2,2021
00071,San Bernardino,140350,22153,118197,15.8,2.1,2021
00071,San Bernardino,279515,41120,238395,14.7,1.6,2021
00071,San Bernardino,242604,51367,191237,21.2,1.9,2021
00071,San Bernardino,213768,32582,181186,15.2,1.8,2021
00071,San Bernardino,667659,67730,599929,10.1,0.9,2021
00071,San Bernardino,293727,50144,243583,17.1,1.4,2021
00071,San Bernardino,401262,74060,327202,18.5,1.4,2021
00071,San Bernardino,107535,23916,83619,22.2,2.6,2021
00071,San Bernardino,647018,71728,575290,11.1,0.9,2021
00073,San Diego,33623,4997,28626,14.9,3.5,2021
00073,San Diego,119533,16140,103393,13.5,2.1,2021
00073,San Diego,85910,11143,74767,13.0,2.0,2021
00073,San Diego,133730,15832,117898,11.8,1.9,2021
00073,San Diego,60889,8391,52498,13.8,2.9,2021
00073,San Diego,79643,10642,69001,13.4,2.5,2021
00073,San Diego,39907,5281,34626,13.2,3.2,2021
00073,San Diego,70593,10743,59850,15.2,2.8,2021
00073,San Diego,296882,21026,275856,7.1,1.1,2021
00073,San Diego,53364,8317,45047,15.6,3.2,2021
00073,San Diego,139649,20341,119308,14.6,2.0,2021
00073,San Diego,179733,21694,158039,12.1,1.3,2021
00073,San Diego,253263,31972,221291,12.6,1.4,2021
00073,San Diego,73530,10278,63252,14.0,2.4,2021
00073,San Diego,150236,21385,128851,14.2,1.9,2021
00073,San Diego,114253,16708,97545,14.6,2.1,2021
00073,San Diego,588360,42739,545621,7.3,0.8,2021
00073,San Diego,162830,18641,144189,11.4,1.3,2021
00073,San Diego,232042,29072,202970,12.5,1.5,2021
00073,San Diego,69212,10431,58781,15.1,2.6,2021
00073,San Diego,93823,10551,83272,11.2,1.8,2021
00073,San Diego,291478,21713,269765,7.4,1.1,2021
00073,San Diego,729536,24415,705121,3.3,0.5,2021
00073,San Diego,675543,89477,586066,13.2,0.8,2021
00073,San Diego,282303,12978,269325,4.6,0.9,2021
00073,San Diego,106663,16238,90425,15.2,2.3,2021
00073,San Diego,337292,35188,302104,10.4,1.0,2021
00073,San Diego,482431,55626,426805,11.5,1.1,2021
00073,San Diego,145139,20438,124701,14.1,1.9,2021
00073,San Diego,293947,39218,254729,13.3,1.5,2021
00073,San Diego,224845,31514,193331,14.0,1.7,2021
00073,San Diego,953967,70371,883596,7.4,0.6,2021
00073,San Diego,338251,54289,283962,16.0,1.3,2021
00073,San Diego,455732,77594,378138,17.0,1.3,2021
00073,San Diego,117481,23305,94176,19.8,2.4,2021
00073,San Diego,264863,52517,212346,19.8,1.8,2021
00073,San Diego,195663,40109,155554,20.5,2.1,2021
00073,San Diego,978584,101611,876973,10.4,0.8,2021
00073,San Diego,938163,133220,804943,14.2,0.9,2021
00073,San Diego,262620,43743,218877,16.7,1.5,2021
00073,San Diego,558810,91735,467075,16.4,1.2,2021
00073,San Diego,420508,71623,348885,17.0,1.3,2021
00073,San Diego,1932551,171982,1760569,8.9,0.5,2021
00073,San Diego,290700,11690,279010,4.0,0.6,2021
00073,San Diego,428560,18619,409941,4.3,0.7,2021
00073,San Diego,137860,6929,130931,5.0,1.1,2021
00073,San Diego,219432,10660,208772,4.9,1.0,2021
00073,San Diego,154666,23085,131581,14.9,1.6,2021
00073,San Diego,358448,37064,321384,10.3,0.9,2021
00073,San Diego,211367,33831,177536,16.0,1.7,2021
00073,San Diego,605730,96658,509072,16.0,1.1,2021
00073,San Diego,457344,75513,381831,16.5,1.2,2021
00073,San Diego,2034045,180091,1853954,8.9,0.5,2021
00073,San Diego,493297,41587,451710,8.4,0.7,2021
00073,San Diego,714786,65978,648808,9.2,0.8,2021
00073,San Diego,221489,24391,197098,11.0,1.4,2021
00073,San Diego,448060,46550,401510,10.4,1.0,2021
00073,San Diego,345094,37510,307584,10.9,1.2,2021
00073,San Diego,503350,37274,466076,7.4,0.8,2021
00073,San Diego,502504,62602,439902,12.5,0.9,2021
00073,San Diego,699394,90663,608731,13.0,0.9,2021
00073,San Diego,196890,28061,168829,14.3,1.6,2021
00073,San Diego,425748,61627,364121,14.5,1.2,2021
00073,San Diego,320728,47488,273240,14.8,1.4,2021
00073,San Diego,1388668,118523,1270145,8.5,0.6,2021
00073,San Diego,995801,104189,891612,10.5,0.6,2021
00073,San Diego,1414180,156641,1257539,11.1,0.6,2021
00073,San Diego,418379,52452,365927,12.5,1.0,2021
00073,San Diego,873808,108177,765631,12.4,0.8,2021
00073,San Diego,665822,84998,580824,12.8,0.9,2021
00073,San Diego,2729686,202025,2527661,7.4,0.4,2021
00073,San Diego,287196,46270,240926,16.1,1.4,2021
00073,San Diego,1007318,140115,867203,13.9,0.8,2021
00073,San Diego,1341018,83502,1257516,6.2,0.5,2021
00073,San Diego,1031509,106169,925340,10.3,0.7,2021
00073,San Diego,720122,93845,626277,13.0,0.8,2021
00073,San Diego,56701,10746,45955,19.0,3.0,2021
00073,San Diego,123875,23357,100518,18.9,2.4,2021
00073,San Diego,92597,18200,74397,19.7,2.7,2021
00073,San Diego,502121,43946,458175,8.8,0.9,2021
00073,San Diego,317496,41726,275770,13.1,1.1,2021
00073,San Diego,443409,62903,380506,14.2,1.1,2021
00073,San Diego,263524,43698,219826,16.6,1.6,2021
00073,San Diego,199260,34438,164822,17.3,1.8,2021
00073,San Diego,1005471,81220,924251,8.1,0.6,2021
00073,San Diego,125913,21177,104736,16.8,2.0,2021
00073,San Diego,515993,58663,457330,11.4,1.0,2021
00073,San Diego,214348,42284,172064,19.7,1.9,2021
00073,San Diego,129651,24671,104980,19.0,2.2,2021
00073,San Diego,491325,81452,409873,16.6,1.3,2021
00073,San Diego,361674,56781,304893,15.7,1.2,2021
00073,San Diego,288682,55246,233436,19.1,1.7,2021
00073,San Diego,242996,33229,209767,13.7,1.6,2021
00073,San Diego,317048,41412,275636,13.1,1.4,2021
00073,San Diego,157545,21599,135946,13.7,1.8,2021
00073,San Diego,1002536,73922,928614,7.4,0.6,2021
00075,San Francisco,20820,1903,18917,9.1,2.8,2021
00075,San Francisco,28589,2060,26529,7.2,2.0,2021
00075,San Francisco,9109,660,8449,7.2,2.8,2021
00075,San Francisco,18092,1437,16655,7.9,2.5,2021
00075,San Francisco,13996,1100,12896,7.9,2.7,2021
00075,San Francisco,71757,2594,69163,3.6,1.0,2021
00075,San Francisco,21425,1762,19663,8.2,2.1,2021
00075,San Francisco,33136,2748,30388,8.3,2.2,2021
00075,San Francisco,11711,986,10725,8.4,3.1,2021
