Year,County,Violent Crimes,Homicide,Rape (Forcible Rape prior to 2014),Rape,Attempted Rape,Robbery,Weapon,Firearm,Knife or Cutting Instrument,Other Weapon,Strong-Arm,Location,Highway,Commercial,Gas Station,Convenience Store,Residence,Bank,Miscellaneous,Aggravated Assault,Weapon.1,Firearm.1,Knife or Cutting Instrument.1,Other Weapon.1,Hands  Fists  Feet,Property Crimes,Burglary,Means of Entry,Forcible Entry,No Force,Location / Time,Residence.1,Night,Day,Unknown,Non-Residence,Night.1,Day.1,Unknown.1,Motor Vehicle Theft,Automotive,Trucks and Buses,Other,Larceny-Theft,Type,Pocket-Picking,Purse-Snatching,Shoplifting,From Motor Vehicle,Motor Vehicle Accessories,Bicycles,From Building,Coin Operated Machine,Other.1,Value,Over $400,Over $200,$200 through $400,$50 through $199,Under $50,Arson,Structural Property,Mobile Property,Other Property
2017,Shasta,"1,225",6.0,118.0,115.0,3.0,177.0,,33.0,22.0,20.0,102.0,,68.0,8.0,6.0,46.0,29.0,3.0,17.0,924,,116.0,182.0,381.0,245.0,"5,645","1,249",,745,504.0,,778,170.0,215.0,393.0,471,190.0,61.0,220.0,"1,221",841.0,260.0,120.0,"3,175",,6.0,5.0,557,"1,397",351.0,113.0,286.0,1.0,459,,"1,095",0.0,411.0,577,"1,092",61.0,11.0,0.0,50.0
2017,Sierra,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,1.0,0.0,3.0,0.0,28.0,12.0,,3.0,9.0,,10.0,1.0,6.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,2.0,12.0,,0.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,,4.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
2017,Siskiyou,176.0,6.0,15.0,13.0,2.0,8.0,,1.0,0.0,1.0,6.0,,1.0,0.0,1.0,0.0,1.0,1.0,4.0,147.0,,4.0,22.0,48.0,73.0,800.0,290.0,,190.0,100.0,,145.0,29.0,22.0,94.0,145.0,47.0,28.0,70.0,129.0,95.0,10.0,24.0,381.0,,2.0,2.0,103.0,68.0,22.0,19.0,58.0,2.0,105.0,,112.0,0.0,59.0,89.0,121.0,4.0,1.0,1.0,2.0
2017,Solano,"2,112",30,179,171,8,701,,254,30,51,366,,195,141,42,53,85,19,166,"1,202",,192,127,345,538,"12,004","3,660",,"2,334","1,326",,"1,455",403,793,259,"2,205","1,073",894,238,"2,007","1,399",438,170,"6,337",,28,52,"1,157","2,249",496,156,848,11,"1,340",,"2,380",0,796,"1,073","2,088",140,99,11,30
2017,Sonoma,"2,025",12,298,297,1,277,,55,37,26,159,,77,59,5,6,39,10,81,"1,438",,131,204,420,683,"7,586","1,399",,596,803,,668,136,254,278,731,181,241,309,829,554,190,85,"5,358",,21,27,758,"2,073",283,334,457,11,"1,394",,"2,000",0,713,841,"1,804",64,23,6,35
2017,Stanislaus,"3,300",41,196,190,6,905,,291,86,84,444,,342,275,25,88,80,4,91,"2,158",,247,256,735,920,"16,789","2,774",,"1,815",959,,"1,498",413,531,554,"1,276",595,296,385,"3,234","2,501",499,234,"10,781",,12,27,"2,501","3,419",525,345,801,22,"3,129",,"3,304",0,"1,365","1,964","4,148",127,35,35,57
2017,Sutter,342,1.0,32,30.0,2.0,87,,17,6,13.0,51,,27,13,3.0,14.0,13.0,2.0,15,222,,18,22,110,72,"2,847",610,,345,265,,336,51,101,184,274,73,59,142,484,372,76,36,"1,753",,6,2,417,581,86,96,128,2,435,,570.0,0,292.0,428,463,17,7.0,3.0,7
2017,Tehama,274,8.0,52,49.0,3.0,46,,9,4,6.0,27,,8,8,1.0,2.0,10.0,0.0,17,168,,21,24,23,100,"1,823",447,,219,228,,256,62,135,59,191,70,84,37,256,144,70,42,"1,120",,3,8,172,240,60,28,310,2,297,,262.0,0,159.0,308,391,12,8.0,0.0,4
2017,Trinity,77.0,1.0,5.0,5.0,0.0,8.0,,7.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,6.0,63.0,,16.0,10.0,23.0,14.0,254.0,84.0,,67.0,17.0,,55.0,5.0,10.0,40.0,29.0,6.0,1.0,22.0,64.0,63.0,0.0,1.0,106.0,,6.0,1.0,13.0,16.0,14.0,1.0,17.0,2.0,36.0,,47.0,0.0,15.0,10.0,34.0,1.0,1.0,0.0,0.0
2017,Tulare,"1,645",33.0,162.0,149.0,13.0,382,,133.0,44.0,44.0,161.0,,109,56.0,30.0,36.0,42.0,2.0,107.0,"1,068",,167,188.0,337,376,"11,722","2,359",,"1,801",558,,"1,308",316,435,557,"1,051",373,270.0,408,"2,211","1,397",605,209.0,"7,152",,19.0,34.0,"1,419","2,092",752,320,694,30,"1,792",,"2,807",0,615,"1,483","2,247",72.0,24.0,25.0,23.0
2017,Tuolumne,206.0,2.0,48.0,44.0,4.0,20.0,,3.0,0.0,3.0,14.0,,4.0,6.0,0.0,0.0,6.0,1.0,3.0,136.0,,3.0,8.0,65.0,60.0,"1,124",379.0,,195.0,184.0,,232.0,25.0,134.0,73.0,147.0,47.0,73.0,27.0,122.0,79.0,27.0,16.0,623,,1.0,0.0,68.0,87.0,83.0,14.0,183.0,2.0,185.0,,223.0,0.0,90.0,91.0,219.0,13.0,10.0,0.0,3.0
2017,Ventura,"2,239",26.0,270.0,268.0,2.0,730,,175,148,94.0,313,,224,146,20.0,53.0,43.0,8.0,236,"1,213",,174,301,335,403,"15,985","2,612",,"1,683",929,,"1,330",358,549,423,"1,282",589,209,484,"1,609","1,144",328,137,"11,764",,38,10.0,"3,029","4,114",884,634,"1,092",54,"1,909",,"4,030",0,"1,861","2,545","3,328",110,34.0,26.0,50
2017,Yolo,568,9,65,63,2,166,,39,8,21,98,,58,22,6,14,24,1,41,328,,33,51,118,126,"5,656",948,,580,368,,479,153,153,173,469,177,75,217,619,487,63,69,"4,089",,13,14,398,"1,460",233,797,162,8,"1,004",,"1,402",0,757,972,958,73,39,13,21
2017,Yuba,325.0,3.0,23.0,22.0,1.0,59.0,,14.0,2.0,7.0,36.0,,12.0,12.0,5.0,4.0,10.0,1.0,15.0,240.0,,32.0,32.0,107.0,69.0,"2,072",550,,377.0,173.0,,371.0,50.0,98.0,223.0,179.0,73.0,28.0,78.0,490.0,344.0,97.0,49.0,"1,032",,2.0,9.0,153.0,309.0,59.0,38.0,103.0,7.0,352.0,,388.0,0.0,159.0,214.0,271.0,31.0,12.0,10.0,9.0
2018,Alameda,"9,948",92.0,834.0,784.0,50.0,"4,837",,"1,490",356,410.0,"2,581",,"2,360",495,116.0,291.0,295.0,53.0,"1,227","4,185",,865,514,"2,033",773,"58,856","6,789",,"4,963","1,826",,"3,573",956,"1,729",888,"3,216","1,489",846,881,"10,693","9,480",788,425,"41,374",,"1,158",361.0,"3,836","19,622","3,015","1,952","1,810",23,"9,597",,"19,086",0,"4,461","5,491","12,336",444,210.0,175.0,59
2018,Alpine,12.0,0.0,2.0,2.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,,0.0,1.0,2.0,6.0,29.0,11.0,,5.0,6.0,,5.0,0.0,1.0,4.0,6.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,17.0,,1.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,8.0,,8.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0
2018,Amador,118.0,3.0,10.0,10.0,0.0,8.0,,1.0,2.0,0.0,5.0,,0.0,3.0,1.0,0.0,0.0,0.0,4.0,97.0,,3.0,6.0,15.0,73.0,596.0,123.0,,48.0,75.0,,64.0,11.0,25.0,28.0,59.0,17.0,29.0,13.0,47.0,20.0,17.0,10.0,426.0,,1.0,0.0,21.0,89.0,19.0,5.0,107.0,1.0,183.0,,145.0,0.0,56.0,88.0,137.0,7.0,7.0,0.0,0.0
2018,Butte,"1,214",10,152,110,42,178,,47,21,15,95,,62,14,4,6,21,4,67,874,,101,59,279,435,"5,824","1,242",,611,631,,844,187,399,258,398,140,183,75,820,594,149,77,"3,762",,9,24,437,"1,241",165,375,332,3,"1,176",,"1,227",0,577,816,"1,142",82,61,5,16
2018,Calaveras,197.0,2.0,27.0,27.0,0.0,14.0,,5.0,1.0,1.0,7.0,,3.0,1.0,1.0,0.0,7.0,0.0,2.0,154.0,,17.0,9.0,32.0,96.0,860.0,239.0,,144.0,95.0,,135.0,29.0,50.0,56.0,104.0,31.0,46.0,27.0,132.0,57.0,43.0,32.0,489.0,,5.0,3.0,30.0,79.0,69.0,8.0,65.0,4.0,226.0,,177.0,0.0,51.0,79.0,182.0,0.0,0.0,0.0,0.0
2018,Colusa,57.0,3.0,9.0,9.0,0.0,9.0,,4.0,0.0,0.0,5.0,,3.0,0.0,0.0,0.0,2.0,0.0,4.0,36.0,,7.0,5.0,7.0,17.0,365.0,121.0,,78.0,43.0,,52.0,16.0,27.0,9.0,69.0,37.0,29.0,3.0,39.0,22.0,4.0,13.0,205.0,,0.0,1.0,10.0,62.0,12.0,4.0,22.0,0.0,94.0,,87.0,0.0,29.0,36.0,53.0,4.0,1.0,1.0,2.0
2018,Contra Costa,"3,880",40,263,253,10,"1,497",,484,71,95,847,,426,355,41,121,164,23,367,"2,080",,441,234,886,519,"27,551","3,614",,"2,454","1,160",,"1,957",510,"1,048",399,"1,657",788,501,368,"4,881","4,007",672,202,"19,056",,119,94,"3,509","9,024","1,183",565,"1,430",16,"3,116",,"7,995",0,"2,469","3,356","5,236",213,50,97,66
2018,Del Norte,137.0,1.0,22.0,22.0,0.0,20.0,,0.0,1.0,3.0,16.0,,2.0,2.0,0.0,0.0,1.0,0.0,15.0,94.0,,2.0,4.0,7.0,81.0,595.0,148.0,,141.0,7.0,,13.0,3.0,10.0,0.0,135.0,42.0,93.0,0.0,46.0,18.0,17.0,11.0,401.0,,0.0,1.0,77.0,31.0,33.0,22.0,18.0,1.0,218.0,,92.0,0.0,52.0,68.0,189.0,9.0,2.0,1.0,6.0
2018,El Dorado,475,5.0,81,74.0,7.0,58,,6,7,2.0,43,,7,4,3.0,9.0,10.0,3.0,22,331,,15,39,95,182,"2,864",687,,401,286,,431,122,87,222,256,138,44,74,202,125,36,41,"1,975",,8,12,293,602,153,66,173,8,660,,851.0,0,287.0,374,463,14,8.0,2.0,4
2018,Fresno,"5,889",54.0,350.0,323.0,27.0,"1,168",,357,105,101.0,605,,491,246,29.0,80.0,201.0,5.0,116,"4,317",,982,575,"1,374","1,386","27,313","5,901",,"4,422","1,479",,"3,288","1,140","1,530",618,"2,613","1,448",838,327,"3,977","2,903",680,394,"17,435",,40,39,"2,452","6,077","2,139",483,"1,426",42,"4,737",,"5,646",0,"2,141","3,804","5,844",446,87.0,183.0,176
2018,Glenn,80.0,1.0,12.0,12.0,0.0,13.0,,1.0,1.0,0.0,11.0,,1.0,3.0,0.0,2.0,5.0,0.0,2.0,54.0,,3.0,4.0,8.0,39.0,603.0,154.0,,133.0,21.0,,84.0,20.0,60.0,4.0,70.0,31.0,36.0,3.0,78.0,34.0,9.0,35.0,371.0,,1.0,2.0,42.0,57.0,14.0,6.0,5.0,0.0,244.0,,122.0,0.0,52.0,77.0,120.0,3.0,0.0,2.0,1.0
2018,Humboldt,571,11,67,64,3,142,,41,10,18,73,,30,24,7,10,33,2,36,351,,25,71,147,108,"3,957",757,,397,360,,449,129,262,58,308,127,139,42,600,363,168,69,"2,600",,12,8,581,948,156,192,190,2,511,,829,0,453,613,705,67,41,3,23
2018,Imperial,645,6,40,37,3,83,,12,12,9,50,,30,7,3,2,8,1,32,516,,23,28,178,287,"4,293","1,090",,646,444,,359,110,157,92,731,228,218,285,477,388,37,52,"2,726",,3,66,542,436,163,154,48,3,"1,311",,640.0,0,168.0,550,"1,368",90,29,6,55
2018,Inyo,122.0,0.0,12.0,12.0,0.0,8.0,,1.0,2.0,1.0,4.0,,1.0,1.0,0.0,0.0,5.0,0.0,1.0,102.0,,12.0,13.0,25.0,52.0,394.0,84.0,,38.0,46.0,,47.0,20.0,16.0,11.0,37.0,9.0,20.0,8.0,24.0,15.0,4.0,5.0,286.0,,0.0,0.0,77.0,32.0,4.0,28.0,64.0,0.0,81.0,,78.0,0.0,38.0,54.0,116.0,3.0,2.0,0.0,1.0
2018,Kern,"5,289",101.0,382.0,342.0,40.0,"1,365",,407,203.0,157.0,598,,412,245.0,43.0,151.0,135.0,9.0,370.0,"3,441",,452,512,"1,039","1,438","30,268","7,993",,"5,878","2,115",,"3,475",861,"1,344","1,270","4,518","1,891",774,"1,853","6,054","4,348","1,223",483,"16,221",,76.0,61.0,"2,522","6,380","1,394",373,904,41,"4,470",,"6,294",0,"2,212","2,890","4,825",715,324.0,253.0,138
2018,Kings,784,5.0,81,79.0,2.0,86,,14,4,8.0,60,,23,15,4.0,7.0,14.0,2.0,21,612,,46,77,179,310,"2,701",505,,276,229,,350,90,158,102,155,57,39,59,419,227,150,42,"1,777",,2,11,304,505,91,58,289,3,514,,581.0,0,284.0,475,437,17,9.0,5.0,3
2018,Lake,338.0,8.0,30.0,30.0,0.0,46.0,,8.0,4.0,3.0,31.0,,13.0,8.0,0.0,0.0,12.0,0.0,13.0,254.0,,32.0,41.0,60.0,121.0,"1,341",515,,259.0,256.0,,327.0,75.0,136.0,116.0,188.0,64.0,83.0,41.0,254.0,147.0,65.0,42.0,572,,4.0,6.0,83.0,82.0,36.0,10.0,91.0,3.0,257.0,,186.0,0.0,68.0,103.0,215.0,17.0,15.0,0.0,2.0
2018,Lassen,254.0,0.0,14.0,13.0,1.0,14.0,,5.0,2.0,0.0,7.0,,1.0,1.0,0.0,0.0,4.0,1.0,7.0,226.0,,18.0,11.0,72.0,125.0,531.0,193.0,,105.0,88.0,,99.0,9.0,6.0,84.0,94.0,6.0,13.0,75.0,40.0,31.0,3.0,6.0,298.0,,2.0,3.0,46.0,58.0,8.0,11.0,64.0,0.0,106.0,,89.0,0.0,36.0,51.0,122.0,10.0,3.0,5.0,2.0
2018,Los Angeles,"58,567",570,"4,489","4,289",200,"19,480",,"4,750","1,876","2,433","10,421",,"9,370","4,258",386,787,"1,164",171,"3,344","34,028",,"7,054","6,590","10,745","9,639","237,814","42,552",,"31,973","10,579",,"23,557","6,214","10,115","7,228","18,995","8,749","4,840","5,406","41,412","27,341","11,827","2,244","153,850",,948,503,"21,240","53,031","20,641","5,798","25,336",352,"26,001",,"69,544",0,"21,382","25,357","37,567","2,684",557,497,"1,630"
2018,Madera,896,12,70,60,10,113,,24,12,9,68,,13,14,3,4,18,2,59,701,,54,81,147,419,"2,969",794,,524,270,,402,123,128,151,392,187,95,110,447,375,32,40,"1,728",,2,10,223,410,63,66,226,14,714,,664.0,0,255.0,382,427,27,17,7,3
2018,Marin,528,5,64,59,5,167,,29,17,7,114,,54,53,4,6,11,2,37,292,,16,60,115,101,"4,694",822,,361,461,,324,67,168,89,498,200,237,61,556,345,182,29,"3,316",,24,38,371,"1,298",126,338,473,4,644,,"1,564",0,439,461,852,30,13,2,15
2018,Mariposa,67.0,0.0,7.0,7.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,,1.0,1.0,8.0,49.0,211.0,41.0,,25.0,16.0,,31.0,2.0,9.0,20.0,10.0,1.0,1.0,8.0,12.0,9.0,0.0,3.0,158.0,,0.0,0.0,8.0,13.0,15.0,1.0,20.0,0.0,101.0,,72.0,0.0,21.0,29.0,36.0,0.0,0.0,0.0,0.0
2018,Mendocino,369.0,13.0,53.0,47.0,6.0,50.0,,19.0,0.0,2.0,29.0,,9.0,5.0,2.0,4.0,16.0,1.0,13.0,253.0,,22.0,34.0,98.0,99.0,"1,199",325,,155.0,170.0,,135.0,35.0,48.0,52.0,190.0,82.0,47.0,61.0,206.0,183.0,9.0,14.0,668,,1.0,6.0,223.0,86.0,46.0,45.0,55.0,12.0,194.0,,175.0,0.0,84.0,163.0,246.0,49.0,22.0,8.0,19.0
2018,Merced,"1,548",9.0,74.0,72.0,2.0,232,,50,25,41.0,116,,69,44,5.0,20.0,36.0,1.0,57,"1,233",,151,86,250,746,"6,761","1,412",,892,520,,786,220,300,266,626,337,141,148,"1,299",985,206,108,"4,050",,17,16,840,"1,270",210,160,305,5,"1,227",,"1,383",0,640,850,"1,177",100,40.0,14.0,46
2018,Modoc,51.0,0.0,3.0,3.0,0.0,4.0,,1.0,2.0,0.0,1.0,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,44.0,,1.0,4.0,15.0,24.0,132.0,42.0,,19.0,23.0,,31.0,7.0,8.0,16.0,11.0,2.0,3.0,6.0,21.0,18.0,0.0,3.0,69.0,,0.0,0.0,1.0,8.0,6.0,1.0,21.0,0.0,32.0,,18.0,0.0,12.0,15.0,24.0,2.0,2.0,0.0,0.0
2018,Mono,41.0,0.0,8.0,8.0,0.0,3.0,,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,,2.0,4.0,10.0,14.0,133.0,17.0,,5.0,12.0,,3.0,0.0,1.0,2.0,14.0,6.0,4.0,4.0,4.0,3.0,1.0,0.0,112.0,,0.0,1.0,11.0,15.0,7.0,9.0,29.0,0.0,40.0,,47.0,0.0,14.0,20.0,31.0,2.0,2.0,0.0,0.0
2018,Monterey,"1,750",27,197,191,6,483,,198,46,26,213,,222,78,18,58,34,9,64,"1,043",,164,173,274,432,"9,030","1,767",,"1,017",750,,896,228,438,230,871,432,257,182,"1,847","1,414",313,120,"5,416",,24,19,768,"2,000",643,295,495,12,"1,160",,"2,151",0,727,915,"1,623",55,18,21,16
2018,Napa,683,1,84,78,6,67,,14,8,9,36,,17,16,1,3,5,0,25,531,,34,44,81,372,"2,033",405,,82,323,,127,21,62,44,278,93,135,50,241,136,94,11,"1,387",,5,9,285,385,65,99,86,4,449,,586.0,0,191.0,281,329,32,6,4,22
2018,Nevada,250.0,2.0,22.0,22.0,0.0,24.0,,7.0,2.0,1.0,14.0,,4.0,5.0,0.0,3.0,5.0,2.0,5.0,202.0,,6.0,14.0,54.0,128.0,"1,289",357.0,,231.0,126.0,,172.0,46.0,55.0,71.0,185.0,90.0,46.0,49.0,171.0,108.0,25.0,38.0,761,,7.0,2.0,170.0,196.0,37.0,23.0,98.0,2.0,226.0,,275.0,0.0,102.0,154.0,230.0,4.0,1.0,0.0,3.0
2018,Orange,"7,362",49,977,923,54,"2,203",,431,269,318,"1,185",,692,503,87,183,167,25,546,"4,133",,540,725,"1,496","1,372","61,590","9,485",,"6,457","3,028",,"4,585","1,082","1,711","1,792","4,900","1,983","1,139","1,778","7,579","5,682","1,379",518,"44,526",,555,131,"7,787","18,055","2,925","2,113","3,798",84,"9,078",,"18,547",0,"6,640","7,691","11,648",300,111,58,131
2018,Placer,688,4.0,84,84.0,0.0,201,,27,16,22.0,136,,20,62,7.0,12.0,28.0,20.0,52,399,,24,28,169,178,"6,324","1,090",,599,491,,551,158,154,239,539,257,103,179,597,434,86,77,"4,637",,21,46,908,"1,811",184,130,595,10,932,,"2,143",0,673,854,967,38,18.0,3.0,17
2018,Plumas,130.0,0.0,14.0,14.0,0.0,4.0,,0.0,0.0,3.0,1.0,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,112.0,,2.0,16.0,58.0,36.0,341.0,139.0,,92.0,47.0,,61.0,14.0,47.0,0.0,78.0,7.0,71.0,0.0,25.0,24.0,1.0,0.0,177.0,,2.0,1.0,10.0,22.0,13.0,12.0,26.0,0.0,91.0,,60.0,0.0,36.0,35.0,46.0,3.0,0.0,1.0,2.0
2018,Riverside,"7,360",94.0,540.0,492.0,48.0,"2,216",,589,204.0,615.0,808,,606,553.0,118.0,189.0,218.0,18.0,514.0,"4,510",,776,606,"1,591","1,537","60,306","10,585",,"7,440","3,145",,"5,712","1,444","1,881","2,387","4,873","2,325",935,"1,613","11,185","6,825","3,010","1,350","38,536",,311.0,78.0,"5,559","14,380","1,836","1,042","5,340",73,"9,917",,"14,143",0,"5,221","7,415","11,757",244.0,82.0,41.0,121.0
2018,Sacramento,"6,917",71,446,431,15,"1,981",,551,119,293,"1,018",,684,463,57,101,310,23,343,"4,419",,"1,045",646,"1,534","1,194","35,430","6,300",,"4,183","2,117",,"3,585","1,148","1,710",727,"2,715","1,444",881,390,"6,255","4,824","1,057",374,"22,875",,25,65,"2,517","8,362","3,146","1,061","1,177",33,"6,489",,"9,676",0,"3,213","3,803","6,183",261,108,51,102
2018,San Benito,149.0,1.0,17.0,15.0,2.0,24.0,,6.0,2.0,4.0,12.0,,4.0,2.0,1.0,5.0,2.0,1.0,9.0,107.0,,18.0,8.0,33.0,48.0,667.0,124.0,,84.0,40.0,,68.0,17.0,30.0,21.0,56.0,26.0,12.0,18.0,121.0,83.0,19.0,19.0,422.0,,3.0,5.0,106.0,136.0,22.0,10.0,34.0,0.0,106.0,,162.0,0.0,60.0,83.0,117.0,2.0,1.0,1.0,0.0
2018,San Bernardino,"10,577",126,939,873,66,"3,090",,948,248,327,"1,567",,884,779,174,291,314,15,633,"6,422",,"1,144","1,049","2,538","1,691","52,072","11,096",,"8,187","2,909",,"6,094","1,266","2,185","2,643","5,002","1,896",970,"2,136","10,434","7,613","2,087",734,"30,542",,226,72,"6,531","11,184","2,848",486,"2,384",41,"6,770",,"11,659",0,"4,384","5,698","8,801",461,157,128,176
2018,San Diego,"11,379",85.0,"1,159",973.0,186.0,"2,971",,444,301,336.0,"1,890",,"1,489",688,103.0,129.0,204.0,44.0,314,"7,164",,832,"1,494","2,807","2,031","56,495","8,267",,"4,127","4,140",,"4,682","1,012","1,372","2,298","3,585","1,349",636,"1,600","9,586","7,384","1,248",954,"38,642",,60,151,"4,919","15,799","1,387","3,141","8,961",34,"4,190",,"17,362",0,"6,084","6,667","8,529",362,121.0,98.0,143
2018,San Francisco,"6,290",47.0,358.0,298.0,60.0,"3,267",,452,281,319.0,"2,215",,793,149,7.0,263.0,63.0,22.0,"1,970","2,618",,205,330,"1,186",897,"50,356","5,389",,"2,734","2,655",,"1,930",812,"1,114",4,"3,459","2,164","1,285",10,"4,252","3,267",423,562,"40,715",,"1,090",30,"2,322","24,606",79,619,"2,631",11,"9,327",,"28,004",0,"4,527","4,279","3,905",288,101.0,70.0,117
2018,San Joaquin,"5,950",52.0,288.0,272.0,16.0,"1,656",,479.0,117.0,287.0,773.0,,127,327.0,44.0,144.0,209.0,15.0,790.0,"3,954",,919,302.0,"1,608","1,125","22,123","4,231",,"2,917","1,314",,"2,111",525,816,770,"2,120",915,487.0,718,"3,729","2,385","1,087",257.0,"14,163",,17.0,35.0,"2,530","5,601","1,684",313,996,9,"2,978",,"5,434",0,"2,030","2,501","4,198",259.0,92.0,73.0,94.0
2018,San Luis Obispo,746,3,122,117,5,72,,11,9,7,45,,12,2,3,18,3,4,30,549,,13,50,134,352,"5,569","1,079",,641,438,,504,113,145,246,575,239,152,184,321,173,73,75,"4,169",,8,26,931,"1,135",194,465,388,12,"1,010",,"1,428",0,690,886,"1,165",44,5,5,34
2018,San Mateo,"1,797",12,301,292,9,564,,107,32,47,378,,174,142,17,24,42,11,154,920,,84,115,301,420,"14,439","2,419",,"1,358","1,061",,919,327,518,74,"1,500",700,676,124,"1,639","1,179",284,176,"10,381",,110,65,"1,799","3,948",462,626,"1,178",16,"2,177",,"4,545",0,"1,604","1,865","2,367",72,48,6,18
2018,Santa Barbara,"1,493",11.0,229,209.0,20.0,322,,61,53,47.0,161,,162,49,6.0,18.0,31.0,3.0,53,931,,69,197,274,391,"7,633","1,322",,646,676,,785,206,316,263,537,176,184,177,"1,108",887,113,108,"5,203",,30,24,768,"1,073",302,671,447,11,"1,877",,"1,778",0,724,850,"1,851",59,37.0,7.0,15
2018,Santa Clara,"6,155",32,852,837,15,"2,111",,515,209,196,"1,191",,942,498,44,136,163,30,298,"3,160",,632,629,"1,208",691,"45,406","7,416",,"5,453","1,963",,"3,918",722,"1,868","1,328","3,498","1,490",544,"1,464","10,199","6,763","2,851",585,"27,791",,133,140,"2,913","13,103","2,039","2,269","1,954",18,"5,222",,"13,994",0,"3,570","3,872","6,355",208,80,40,88
2018,Santa Cruz,989,5.0,103.0,92.0,11.0,173,,45.0,24.0,10.0,94.0,,30,10.0,4.0,18.0,14.0,1.0,96.0,708,,55,140.0,234,279,"7,530","1,064",,658,406,,526,155,188,183,538,296,117.0,125,957,716,151,90.0,"5,509",,10.0,17.0,716,"2,321",500,532,337,18,"1,058",,"2,191",0,816,"1,031","1,471",84.0,27.0,7.0,50.0
2018,Shasta,"1,163",13.0,137.0,134.0,3.0,127.0,,15.0,9.0,42.0,61.0,,35.0,3.0,4.0,37.0,11.0,0.0,37.0,886,,120.0,107.0,401.0,258.0,"5,131","1,182",,752,430.0,,631,98.0,209.0,324.0,551,183.0,166.0,202.0,929,610.0,217.0,102.0,"3,020",,3.0,3.0,405,"1,385",267.0,76.0,219.0,3.0,659,,"1,113",0.0,321.0,519,"1,067",53.0,9.0,0.0,44.0
2018,Sierra,5.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,1.0,0.0,3.0,22.0,9.0,,6.0,3.0,,5.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,11.0,,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,1.0,,6.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
2018,Siskiyou,180.0,3.0,14.0,13.0,1.0,8.0,,2.0,2.0,0.0,4.0,,1.0,1.0,1.0,0.0,1.0,0.0,4.0,155.0,,13.0,15.0,44.0,83.0,654.0,197.0,,117.0,80.0,,112.0,18.0,26.0,68.0,85.0,43.0,8.0,34.0,93.0,70.0,11.0,12.0,364.0,,1.0,1.0,127.0,62.0,32.0,14.0,58.0,3.0,66.0,,136.0,0.0,39.0,73.0,116.0,2.0,1.0,0.0,1.0
2018,Solano,"2,110",18,239,234,5,653,,205,44,45,359,,187,151,31,37,71,7,169,"1,200",,152,145,376,527,"11,894","3,368",,"2,176","1,192",,"1,049",294,592,163,"2,319","1,132",960,227,"2,241","1,336",662,243,"6,285",,25,28,"1,213","2,403",499,164,734,8,"1,211",,"2,382",0,817,"1,149","1,937",107,78,14,15
2018,Sonoma,"1,985",9,312,306,6,268,,52,36,26,154,,77,53,8,9,41,5,75,"1,396",,95,215,422,664,"7,167","1,375",,477,898,,590,127,236,227,785,190,288,307,683,439,202,42,"5,109",,19,22,727,"1,723",310,370,452,9,"1,477",,"2,069",0,714,788,"1,538",52,15,9,28
2018,Stanislaus,"3,160",40,190,183,7,811,,250,69,84,408,,274,186,34,82,96,13,126,"2,119",,235,209,676,999,"15,300","2,696",,"1,841",855,,"1,382",410,491,481,"1,314",725,254,335,"2,586","2,002",407,177,"10,018",,10,22,"2,252","3,200",505,304,747,24,"2,954",,"3,280",0,"1,293","1,858","3,587",150,58,33,59
2018,Sutter,328,1.0,43,38.0,5.0,77,,18,5,13.0,41,,19,14,2.0,12.0,10.0,3.0,17,207,,26,16,104,61,"2,495",418,,200,218,,224,42,51,131,194,36,59,99,334,220,71,43,"1,743",,2,0,416,578,77,99,123,1,447,,566.0,0,287.0,432,458,12,5.0,6.0,1
2018,Tehama,267,4.0,38,36.0,2.0,30,,4,5,3.0,18,,3,2,1.0,2.0,5.0,0.0,17,195,,9,25,71,90,"1,616",428,,181,247,,229,56,130,43,199,61,84,54,264,148,75,41,924,,0,3,119,226,66,24,222,1,263,,270.0,0,104.0,239,311,21,13.0,0.0,8
